word,sentiment
dolorous,negative
dolphin,positive
domestic,positive
dominance,positive
dominant,negative
dominate,negative
dominated,negative
dominates,negative
domination,negative
domineer,negative
domineering,negative
dominion,negative
don,positive
don’t,negative
donate,positive
donated,positive
donating,positive
donation,positive
donations,positive
done,positive
donees,ambiguous
donkey,negative
donside,negative
dont,negative
don't,negative
doodle,negative
doom,negative
doomed,negative
doomsday,negative
dope,negative
dosage,positive
dose,positive
dosed,positive
doses,positive
dosis,positive
dote,positive
dotingly,positive
double,positive
doubled,positive
doubles,positive
doubling,positive
doubt,negative
doubtful,negative
doubtfully,negative
doubting,negative
doubtless,positive
doubts,negative
douchbag,negative
douche,negative
douchebag,negative
douchebags,negative
dour,negative
dove,positive
downbeat,negative
downcast,negative
downer,negative
downfall,negative
downfallen,negative
downgrade,negative
downgraded,negative
downgrades,negative
downgrading,negative
downhearted,negative
downheartedly,negative
downhill,negative
downright,positive
downs,negative
downside,negative
downsides,negative
downsize,negative
downsized,negative
downsizes,negative
downsizing,negative
downsizings,negative
downtime,negative
downtimes,negative
downturn,negative
downturns,negative
downward,negative
downwards,negative
downy,positive
dozens,positive
drab,negative
draconian,negative
draconic,negative
draft,positive
drag,negative
dragged,negative
dragging,negative
dragon,negative
dragoon,negative
drags,negative
drain,negative
drainage,negative
drained,negative
draining,negative
drains,negative
drama,negative
dramatic,negative
dramatically,negative
drastic,negative
drastically,negative
draw,positive
drawback,negative
drawbacks,negative
drawn,positive
dread,negative
dreaded,negative
dreadful,negative
dreadfully,positive
dreadfulness,negative
dreading,negative
dream,positive
dreamland,positive
dreams,positive
dreary,negative
drinking,negative
dripped,negative
dripping,negative
drippy,negative
drips,negative
drive,positive
drivel,negative
driven,positive
driver,positive
drivers,positive
driving,positive
drone,negative
drones,negative
drool,negative
droop,negative
drooping,negative
droops,negative
droopy,negative
drop,negative
dropin,negative
dropout,negative
drop-out,negative
dropouts,negative
drop-outs,negative
dropped,negative
dropping,negative
drops,negative
drought,negative
droughts,negative
drown,negative
drowned,negative
drowning,negative
drowns,negative
drowsiness,negative
drowsy,negative
drudgery,negative
drug,positive
drugged,negative
drugs,positive
drunk,negative
drunkard,negative
drunken,negative
drunkenness,negative
dubious,negative
dubiously,negative
dubitable,negative
dud,negative
dude,negative
duel,negative
duet,positive
duke,positive
dull,negative
dullard,negative
duly,ambiguous
dumb,negative
dumbass,negative
dumbfound,negative
dumbfounded,positive
dumbfounding,positive
dummy,negative
dummy-proof,positive
dump,negative
dumped,negative
dumping,negative
dumps,negative
dun,negative
dunce,negative
dung,negative
dungeon,negative
dungeons,negative
dupe,negative
duped,negative
duplicity,negative
durability,positive
durable,positive
duration,ambiguous
duress,negative
dust,negative
dusty,negative
dutiful,positive
duty,negative
dwarfed,negative
dwindle,negative
dwindling,negative
dying,negative
dynamic,positive
dysentery,negative
dysfunction,negative
dysfunctional,negative
dysfunctions,negative
eager,positive
eagerly,positive
eagerness,positive
eagle,positive
ear,positive
earl,positive
earmark,negative
earmarked,negative
earmarking,negative
earmarks,negative
earn,positive
earnest,positive
earnestly,positive
earnestness,positive
earning,positive
ears,positive
earsplitting,negative
earth,positive
earthquake,negative
ease,positive
eased,positive
easement,positive
eases,positive
easier,positive
easiest,positive
easily,positive
easiness,positive
easing,positive
easy,positive
easygoing,positive
easy-to-use,positive
eat,positive
eating,positive
eavesdropping,negative
ebola,negative
ebullience,positive
ebullient,positive
ebulliently,positive
eccentric,negative
eccentricity,negative
ecenomical,positive
economic,negative
economical,positive
economize,positive
economy,negative
ecstasies,positive
ecstasy,positive
ecstatic,positive
ecstatically,positive
edge,negative
edible,positive
edict,negative
edification,positive
edify,positive
edition,positive
educate,positive
educated,positive
education,positive
educational,positive
eel,negative
eerie,negative
eery,negative
effect,negative
effective,positive
effectively,positive
effectiveness,positive
effects,negative
effectual,positive
effectuate,positive
effectuated,positive
effectuates,positive
effectuating,positive
effectuation,positive
effeminate,negative
efficacious,positive
efficacy,positive
efficiencies,positive
efficiency,positive
efficient,positive
efficiently,positive
effigy,negative
effort,positive
effortless,positive
effortlessly,positive
efforts,positive
effrontery,negative
effusion,positive
effusive,positive
effusively,positive
effusiveness,positive
ego,negative
egocentric,negative
egomania,negative
egotism,negative
egotistical,negative
egotistically,negative
egregious,negative
egregiously,negative
ejaculation,positive
eject,negative
ejection,negative
ejectment,ambiguous
elaborate,positive
elaboration,positive
elan,positive
elate,positive
elated,positive
elatedly,positive
elation,positive
elbow,negative
elder,positive
elderly,negative
elders,positive
eldest,negative
elect,positive
elected,positive
election,positive
election-rigger,negative
elections,positive
electorate,positive
electric,positive
electricity,positive
electrify,positive
elegance,positive
elegant,positive
elegantly,positive
elevate,positive
elevation,positive
elf,negative
eligibility,positive
eligible,positive
eliminate,negative
eliminated,negative
elimination,negative
elite,negative
elites,negative
eloquence,positive
eloquent,positive
eloquently,positive
elucidate,positive
elusive,negative
emaciated,negative
emancipation,positive
emasculate,negative
embargo,negative
embargoed,negative
embargoes,negative
embargoing,negative
embarrass,negative
embarrassed,negative
embarrasses,negative
embarrassing,negative
embarrassingly,negative
embarrassment,negative
embarrassments,negative
embattled,negative
embellish,positive
embezzle,negative
embezzled,negative
embezzlement,negative
embezzlements,negative
embezzler,negative
embezzles,negative
embezzling,negative
embittered,negative
embolden,positive
embolism,negative
embrace,positive
embroil,negative
embroiled,negative
embroilment,negative
emerge,ambiguous
emergence,ambiguous
emergency,negative
emerging,ambiguous
emeritus,positive
eminence,positive
eminent,positive
eminently,positive
emir,positive
emotional,negative
emotionally,negative
empathetic,positive
empathize,positive
empathy,positive
emphasize,positive
emphatic,negative
emphatically,negative
